tenure_months,monthly_spend,support_calls,usage_hours,contract_months,late_payments,churn
55.0,65.52992,2.0,73.671196,24.0,0.0,0.0
26.0,42.892666,4.0,78.43092,12.0,1.0,0.0
57.0,106.07147,2.0,28.213171,12.0,4.0,0.0
35.0,134.27051,2.0,65.736084,24.0,1.0,0.0
58.0,59.35813,3.0,51.690018,1.0,1.0,0.0
11.0,63.274742,2.0,2.081193,1.0,1.0,1.0
29.0,107.147385,2.0,43.35206,1.0,1.0,0.0
20.0,39.405285,2.0,41.12634,12.0,1.0,0.0
18.0,140.82686,3.0,74.216354,12.0,3.0,1.0
23.0,67.30008,0.0,32.58091,1.0,1.0,0.0
28.0,33.15593,0.0,61.261288,1.0,1.0,0.0
10.0,42.70892,2.0,47.858234,12.0,0.0,0.0
51.0,141.25699,2.0,21.08382,12.0,0.0,0.0
40.0,52.125507,1.0,38.956295,1.0,2.0,0.0
60.0,106.09495,2.0,80.63263,24.0,1.0,0.0
51.0,40.30148,0.0,46.53259,1.0,0.0,0.0
11.0,45.23322,1.0,68.11734,1.0,3.0,1.0
6.0,134.30096,2.0,67.02109,1.0,2.0,1.0
31.0,39.24432,2.0,41.03472,12.0,0.0,0.0
35.0,22.437576,1.0,24.33155,12.0,0.0,0.0
18.0,85.16032,2.0,26.963633,12.0,0.0,0.0
57.0,132.15448,2.0,79.03334,1.0,3.0,0.0
42.0,62.378838,3.0,53.034748,12.0,1.0,1.0
54.0,36.661095,8.0,15.323577,1.0,1.0,0.0
8.0,147.69,0.0,66.67921,1.0,1.0,1.0
59.0,107.97602,1.0,14.262975,12.0,0.0,0.0
15.0,130.58978,3.0,33.477516,12.0,1.0,1.0
33.0,117.77798,2.0,51.62589,1.0,0.0,1.0
32.0,110.77149,2.0,100.40838,1.0,1.0,0.0
60.0,69.99333,5.0,66.32002,1.0,2.0,1.0
20.0,62.1642,0.0,40.352207,12.0,2.0,0.0
18.0,113.20462,2.0,50.566284,12.0,2.0,1.0
25.0,113.17269,2.0,68.39419,12.0,0.0,0.0
26.0,143.57649,3.0,78.43726,1.0,0.0,0.0
14.0,93.92577,3.0,45.04721,1.0,1.0,1.0
13.0,58.300743,1.0,45.627663,1.0,0.0,1.0
17.0,83.63874,2.0,33.39903,1.0,3.0,1.0
34.0,99.7828,1.0,63.303173,24.0,2.0,0.0
25.0,75.47488,2.0,70.51944,1.0,0.0,0.0
29.0,122.847305,2.0,11.226301,1.0,2.0,0.0
52.0,95.99972,3.0,42.06388,1.0,3.0,1.0
18.0,21.226645,3.0,25.73108,1.0,1.0,1.0
66.0,94.079185,2.0,53.01814,24.0,1.0,0.0
55.0,102.36849,2.0,25.241076,24.0,2.0,0.0
13.0,138.98396,2.0,23.59718,12.0,1.0,0.0
23.0,73.78382,5.0,72.47038,1.0,1.0,1.0
14.0,94.68079,3.0,46.688118,12.0,0.0,0.0
20.0,81.74967,4.0,48.801876,12.0,0.0,1.0
27.0,89.11533,1.0,58.6337,12.0,3.0,0.0
10.0,28.749529,2.0,69.41638,1.0,0.0,0.0
2.0,136.64688,3.0,41.628143,1.0,1.0,1.0
32.0,138.3536,0.0,42.073708,1.0,1.0,0.0
51.0,91.24775,4.0,42.15867,1.0,0.0,0.0
22.0,92.35222,2.0,71.63018,12.0,3.0,0.0
62.0,27.482285,1.0,48.6373,24.0,1.0,0.0
27.0,97.73357,2.0,44.178032,1.0,0.0,1.0
65.0,75.789734,1.0,57.81793,24.0,1.0,0.0
17.0,112.175674,1.0,86.625084,1.0,0.0,0.0
39.0,26.12624,2.0,51.485664,1.0,1.0,0.0
55.0,112.4154,3.0,44.611057,12.0,0.0,0.0
5.0,57.296196,1.0,88.85997,1.0,2.0,0.0
67.0,104.721695,3.0,76.59603,24.0,0.0,0.0
27.0,101.526375,0.0,73.6965,24.0,2.0,0.0
36.0,49.48939,3.0,39.986263,1.0,1.0,0.0
46.0,77.258804,0.0,38.003445,1.0,0.0,0.0
47.0,128.63232,5.0,13.316911,1.0,1.0,1.0
2.0,98.72691,0.0,69.29834,24.0,0.0,0.0
63.0,28.93598,1.0,51.539944,1.0,1.0,0.0
45.0,77.57815,2.0,13.982243,24.0,1.0,1.0
72.0,60.53029,0.0,74.03695,1.0,2.0,0.0
34.0,103.41394,2.0,43.25298,12.0,1.0,1.0
45.0,99.89331,3.0,45.71839,1.0,2.0,1.0
32.0,21.351753,1.0,19.740614,24.0,0.0,0.0
65.0,99.00042,1.0,59.843967,12.0,2.0,0.0
60.0,115.53046,1.0,60.0354,1.0,1.0,0.0
66.0,119.934906,5.0,49.04025,1.0,1.0,0.0
37.0,27.666851,0.0,41.635242,12.0,0.0,0.0
57.0,59.475594,2.0,102.52935,12.0,3.0,0.0
26.0,74.765564,1.0,25.932646,24.0,0.0,0.0
34.0,43.370323,3.0,35.57126,1.0,2.0,0.0
55.0,74.695404,2.0,64.16514,24.0,0.0,0.0
6.0,29.24684,2.0,29.7112,1.0,0.0,1.0
52.0,34.718246,1.0,28.23586,24.0,1.0,0.0
2.0,106.93032,0.0,72.63037,24.0,0.0,0.0
42.0,54.13442,1.0,62.103836,12.0,2.0,0.0
35.0,112.48276,5.0,59.68276,24.0,3.0,1.0
34.0,26.254108,1.0,53.636497,12.0,0.0,0.0
36.0,93.1514,1.0,36.156933,12.0,1.0,0.0
36.0,70.88833,2.0,44.94658,1.0,1.0,0.0
30.0,123.60628,4.0,48.418503,1.0,3.0,0.0
33.0,121.913704,2.0,66.924324,12.0,1.0,0.0
41.0,68.822754,5.0,58.517147,24.0,2.0,0.0
55.0,100.95282,2.0,31.44313,24.0,0.0,0.0
40.0,49.581352,3.0,65.79085,12.0,1.0,0.0
47.0,95.45289,1.0,16.429878,24.0,1.0,0.0
61.0,30.564411,1.0,43.591564,24.0,1.0,0.0
72.0,76.49856,4.0,27.159033,24.0,2.0,0.0
8.0,43.754597,2.0,32.85793,1.0,0.0,1.0
52.0,134.83955,0.0,88.53172,12.0,0.0,0.0
17.0,77.837105,4.0,20.586517,12.0,0.0,1.0
15.0,96.80059,2.0,33.61612,24.0,1.0,0.0
58.0,66.84964,4.0,60.208035,12.0,1.0,0.0
5.0,57.536335,1.0,40.599945,24.0,1.0,0.0
62.0,46.37957,2.0,53.111156,24.0,4.0,0.0
56.0,138.5433,3.0,78.590996,12.0,0.0,0.0
72.0,123.93055,3.0,63.092556,24.0,2.0,0.0
49.0,37.323948,0.0,40.626354,12.0,0.0,0.0
63.0,117.074234,3.0,47.32561,12.0,0.0,0.0
9.0,74.409004,1.0,60.61212,12.0,2.0,0.0
65.0,22.001566,2.0,62.699795,24.0,2.0,1.0
12.0,88.68775,2.0,50.415054,24.0,1.0,0.0
23.0,36.906036,2.0,57.21218,24.0,0.0,0.0
10.0,47.291462,2.0,57.231647,1.0,1.0,1.0
29.0,110.48533,1.0,48.155468,12.0,1.0,0.0
54.0,53.428463,3.0,37.89525,24.0,3.0,0.0
20.0,135.94547,1.0,64.85191,24.0,1.0,0.0
60.0,105.43207,0.0,55.83591,24.0,1.0,1.0
44.0,128.19685,1.0,8.380405,12.0,2.0,1.0
46.0,99.97464,0.0,33.483288,12.0,0.0,0.0
68.0,132.95044,3.0,40.386566,1.0,0.0,0.0
32.0,67.019005,1.0,45.97737,24.0,0.0,0.0
25.0,91.388275,2.0,74.078896,1.0,2.0,0.0
72.0,87.06575,2.0,114.04652,24.0,0.0,0.0
41.0,137.4928,1.0,1.0,1.0,1.0,1.0
45.0,41.439003,2.0,56.088127,24.0,0.0,0.0
22.0,95.147896,0.0,51.391724,12.0,2.0,0.0
16.0,118.07606,2.0,46.390205,1.0,0.0,1.0
13.0,68.10647,2.0,60.85879,12.0,1.0,0.0
17.0,132.7856,2.0,52.995773,12.0,0.0,0.0
15.0,68.49192,2.0,42.77132,24.0,1.0,0.0
54.0,42.53014,5.0,50.584854,12.0,2.0,1.0
5.0,95.926285,3.0,61.131332,12.0,0.0,0.0
46.0,74.67384,1.0,59.229424,1.0,0.0,0.0
69.0,21.974714,0.0,53.772648,24.0,0.0,0.0
56.0,29.079018,2.0,38.331047,24.0,0.0,0.0
30.0,45.386032,0.0,106.38286,24.0,0.0,0.0
5.0,120.01289,1.0,57.190266,1.0,0.0,0.0
61.0,135.96513,1.0,65.24927,24.0,3.0,0.0
1.0,90.93331,3.0,39.843952,1.0,2.0,1.0
50.0,33.72351,3.0,53.791473,24.0,0.0,0.0
49.0,89.474464,2.0,53.63216,1.0,1.0,0.0
14.0,131.22871,2.0,11.761004,1.0,0.0,0.0
54.0,117.43209,2.0,35.666786,1.0,1.0,0.0
13.0,57.842762,3.0,35.297134,24.0,4.0,0.0
17.0,36.105778,4.0,37.990864,12.0,2.0,1.0
59.0,137.08862,1.0,28.603218,12.0,0.0,0.0
71.0,131.03154,2.0,50.87712,1.0,1.0,0.0
20.0,26.982998,2.0,77.947174,24.0,1.0,0.0
67.0,127.07768,1.0,52.609776,12.0,2.0,0.0
66.0,32.63764,3.0,26.374592,1.0,2.0,0.0
56.0,28.226871,0.0,29.381922,24.0,1.0,0.0
11.0,118.61812,3.0,42.458977,12.0,1.0,1.0
22.0,89.72038,4.0,21.68787,12.0,1.0,0.0
49.0,73.89124,2.0,56.08914,1.0,0.0,0.0
72.0,137.50209,3.0,77.06198,12.0,2.0,0.0
59.0,129.10947,3.0,38.481915,1.0,1.0,0.0
31.0,27.49105,1.0,51.52268,12.0,0.0,0.0
17.0,100.09134,1.0,41.420788,12.0,1.0,0.0
70.0,120.39476,1.0,37.407444,12.0,0.0,0.0
20.0,91.563774,4.0,53.791523,1.0,3.0,0.0
25.0,147.79071,0.0,36.73389,1.0,0.0,1.0
70.0,109.18617,1.0,33.83199,1.0,3.0,1.0
41.0,33.538593,3.0,17.614172,12.0,2.0,1.0
20.0,45.77874,6.0,51.291763,1.0,0.0,1.0
1.0,127.411934,0.0,71.34019,12.0,0.0,0.0
31.0,149.57837,2.0,64.14618,1.0,1.0,1.0
71.0,32.784103,2.0,79.83987,12.0,0.0,0.0
32.0,33.042812,3.0,36.50969,12.0,2.0,1.0
51.0,119.24032,1.0,67.01619,1.0,1.0,0.0
19.0,28.366056,3.0,27.947348,12.0,1.0,0.0
56.0,28.912815,3.0,64.18517,12.0,2.0,0.0
56.0,135.54614,2.0,82.88374,24.0,4.0,0.0
44.0,124.05848,1.0,59.96763,12.0,1.0,0.0
56.0,134.60321,1.0,83.23623,1.0,1.0,0.0
42.0,104.56674,2.0,38.02536,1.0,0.0,0.0
28.0,61.929733,2.0,47.31538,12.0,2.0,0.0
54.0,137.82071,1.0,31.686327,24.0,1.0,0.0
61.0,58.834057,2.0,50.695797,1.0,1.0,0.0
61.0,55.81641,1.0,55.393475,1.0,2.0,0.0
16.0,135.23206,3.0,50.520702,12.0,0.0,1.0
49.0,108.506935,6.0,40.51722,12.0,2.0,1.0
1.0,136.43738,2.0,40.185684,24.0,0.0,0.0
42.0,40.267166,0.0,56.90341,1.0,1.0,0.0
42.0,143.79858,2.0,46.814262,24.0,0.0,0.0
27.0,99.65648,1.0,26.96394,12.0,1.0,0.0
72.0,106.84456,2.0,12.054279,24.0,3.0,0.0
64.0,138.82788,3.0,38.09023,1.0,0.0,0.0
3.0,69.49789,4.0,22.354626,1.0,0.0,1.0
16.0,113.54475,2.0,33.2886,1.0,3.0,0.0
15.0,103.24428,0.0,41.533894,24.0,0.0,0.0
65.0,122.40785,2.0,47.07802,1.0,1.0,0.0
38.0,136.60257,3.0,36.679882,1.0,0.0,0.0
53.0,108.40791,1.0,93.82402,1.0,1.0,0.0
59.0,28.793142,4.0,24.777939,24.0,0.0,0.0
56.0,43.808247,3.0,74.18425,1.0,2.0,0.0
7.0,144.01717,3.0,46.74864,12.0,0.0,1.0
11.0,145.92456,0.0,36.849472,12.0,3.0,0.0
29.0,145.76373,3.0,61.751522,24.0,2.0,1.0
25.0,24.783922,3.0,40.942448,24.0,0.0,0.0
54.0,69.71826,2.0,33.860706,12.0,0.0,1.0
12.0,118.757454,0.0,85.796196,1.0,3.0,1.0
27.0,117.87515,3.0,6.1107993,1.0,0.0,1.0
18.0,31.168158,0.0,45.102524,1.0,1.0,0.0
14.0,99.23356,0.0,53.801434,12.0,0.0,0.0
13.0,38.57305,2.0,78.16045,1.0,1.0,0.0
15.0,84.11721,2.0,42.031384,12.0,2.0,0.0
41.0,51.15914,2.0,103.22031,12.0,0.0,0.0
30.0,26.910952,1.0,65.18238,12.0,0.0,0.0
32.0,30.402525,2.0,2.6541438,1.0,0.0,0.0
35.0,138.41608,3.0,20.926346,24.0,1.0,0.0
54.0,116.80398,0.0,54.73868,24.0,0.0,0.0
63.0,141.13712,1.0,27.122675,1.0,2.0,0.0
38.0,81.098694,4.0,60.956665,1.0,1.0,1.0
47.0,73.72803,4.0,40.925404,24.0,1.0,0.0
54.0,66.59295,2.0,26.079472,24.0,0.0,0.0
50.0,100.11992,3.0,30.708212,1.0,2.0,1.0
10.0,65.70272,1.0,67.03827,1.0,4.0,0.0
71.0,117.01552,2.0,9.540929,24.0,0.0,0.0
12.0,124.17125,2.0,70.905495,12.0,4.0,1.0
30.0,133.8598,1.0,71.49074,12.0,0.0,0.0
47.0,51.56412,0.0,43.371864,1.0,3.0,1.0
30.0,88.51286,1.0,21.911148,24.0,0.0,0.0
18.0,49.047802,2.0,61.117283,12.0,1.0,0.0
67.0,24.882257,4.0,40.27281,12.0,1.0,0.0
6.0,112.01729,2.0,19.697647,12.0,0.0,1.0
18.0,91.36757,1.0,88.18281,1.0,0.0,0.0
72.0,114.11055,2.0,32.311733,12.0,0.0,0.0
53.0,31.390978,1.0,20.556982,12.0,1.0,1.0
7.0,149.4184,2.0,55.701015,12.0,1.0,1.0
55.0,149.26532,0.0,48.64305,24.0,0.0,0.0
70.0,80.449974,4.0,79.72377,12.0,3.0,0.0
8.0,132.58763,2.0,42.389595,1.0,1.0,1.0
30.0,51.663914,1.0,42.600872,1.0,1.0,1.0
34.0,115.8836,1.0,56.704563,12.0,4.0,0.0
10.0,134.29936,1.0,53.99036,1.0,1.0,0.0
15.0,125.90662,2.0,54.600754,12.0,2.0,0.0
13.0,125.53063,3.0,55.43903,1.0,2.0,1.0
14.0,80.19346,6.0,53.292324,1.0,3.0,1.0
30.0,126.598694,2.0,41.67034,1.0,0.0,0.0
34.0,109.791626,0.0,66.65355,12.0,1.0,0.0
18.0,37.21868,5.0,42.80205,1.0,0.0,0.0
21.0,34.84397,1.0,66.087006,12.0,0.0,0.0
14.0,120.34988,2.0,77.75524,1.0,1.0,0.0
58.0,101.31033,2.0,36.449184,24.0,0.0,0.0
16.0,87.5189,3.0,98.08967,12.0,1.0,0.0
66.0,137.94403,2.0,35.74774,24.0,1.0,0.0
39.0,105.74675,5.0,35.892235,24.0,1.0,0.0
58.0,71.49908,2.0,60.799816,24.0,1.0,0.0
46.0,73.811134,0.0,58.83125,24.0,0.0,0.0
20.0,98.68177,1.0,51.436306,1.0,1.0,1.0
44.0,118.835785,3.0,66.36502,1.0,2.0,0.0
20.0,93.36593,0.0,55.0526,12.0,2.0,0.0
9.0,86.138916,3.0,91.31484,12.0,2.0,0.0
19.0,114.49709,2.0,48.935493,12.0,2.0,1.0
20.0,111.684395,1.0,32.910126,12.0,0.0,0.0
10.0,127.94509,1.0,38.965813,1.0,2.0,1.0
2.0,28.131733,3.0,59.426487,1.0,1.0,1.0
68.0,118.143776,1.0,59.719032,12.0,2.0,0.0
37.0,86.78886,2.0,54.12952,12.0,1.0,0.0
29.0,29.710106,2.0,33.00993,24.0,1.0,0.0
67.0,108.2713,2.0,72.172966,12.0,2.0,1.0
17.0,113.15022,1.0,88.739815,1.0,0.0,0.0
30.0,88.07153,1.0,50.584507,1.0,0.0,0.0
61.0,123.19387,3.0,86.2121,1.0,3.0,1.0
46.0,59.032253,1.0,67.32512,1.0,1.0,0.0
29.0,46.24794,3.0,94.37374,24.0,1.0,0.0
19.0,65.59541,2.0,59.45288,12.0,0.0,0.0
3.0,73.306564,2.0,52.732063,24.0,2.0,0.0
7.0,110.47137,3.0,66.84802,12.0,1.0,0.0
12.0,129.91759,4.0,41.3283,1.0,0.0,1.0
57.0,113.71937,2.0,58.14235,12.0,1.0,0.0
47.0,42.61838,1.0,76.61433,1.0,1.0,1.0
32.0,67.60822,1.0,66.390205,1.0,0.0,0.0
57.0,40.593784,2.0,49.380848,12.0,1.0,0.0
12.0,109.27415,4.0,54.008312,12.0,1.0,1.0
16.0,52.262344,1.0,65.153534,1.0,2.0,1.0
29.0,88.3003,2.0,64.48893,12.0,2.0,0.0
67.0,122.93788,1.0,65.00129,12.0,0.0,0.0
45.0,107.22211,1.0,56.78876,1.0,1.0,1.0
62.0,58.78862,2.0,33.509106,12.0,0.0,0.0
18.0,63.27268,2.0,36.69694,1.0,1.0,1.0
62.0,104.937355,0.0,59.223335,12.0,1.0,0.0
6.0,91.43081,2.0,66.62919,12.0,0.0,0.0
17.0,32.531155,2.0,64.03873,12.0,0.0,0.0
38.0,133.61891,1.0,36.495667,12.0,1.0,0.0
4.0,86.639725,3.0,46.976654,1.0,4.0,0.0
62.0,81.536934,3.0,26.514427,1.0,3.0,1.0
63.0,45.797115,3.0,22.171427,12.0,0.0,0.0
39.0,69.00919,2.0,51.629585,1.0,0.0,0.0
23.0,63.26723,1.0,77.163124,1.0,0.0,0.0
8.0,55.19564,2.0,51.99608,12.0,0.0,0.0
45.0,93.762856,3.0,88.16271,1.0,1.0,0.0
39.0,80.095795,1.0,46.717922,12.0,0.0,1.0
55.0,135.5957,1.0,50.624344,12.0,0.0,0.0
44.0,142.37471,2.0,30.179863,24.0,0.0,0.0
10.0,48.531548,1.0,43.05512,24.0,2.0,0.0
9.0,33.013706,0.0,26.201235,12.0,4.0,1.0
57.0,122.09388,2.0,19.093254,24.0,0.0,0.0
12.0,149.33199,0.0,26.541374,12.0,2.0,0.0
68.0,132.268,2.0,51.7055,12.0,1.0,0.0
8.0,23.080662,1.0,35.265873,24.0,1.0,0.0
53.0,52.66426,4.0,40.002544,24.0,0.0,0.0
71.0,25.634497,1.0,58.19741,24.0,1.0,0.0
32.0,126.70132,0.0,19.024033,24.0,0.0,0.0
5.0,95.58291,2.0,51.62072,12.0,1.0,0.0
64.0,86.78341,4.0,66.96151,24.0,1.0,0.0
14.0,92.07848,0.0,68.69119,12.0,1.0,0.0
38.0,52.818665,2.0,60.33134,1.0,0.0,0.0
71.0,98.21299,2.0,48.956356,1.0,2.0,0.0
54.0,23.986708,3.0,37.525223,12.0,1.0,0.0
4.0,103.98152,1.0,48.352825,1.0,0.0,0.0
60.0,115.476395,2.0,83.06927,1.0,0.0,0.0
12.0,107.493416,3.0,55.461323,1.0,3.0,1.0
54.0,63.175278,1.0,47.862362,12.0,0.0,0.0
45.0,127.41418,2.0,61.273857,1.0,2.0,0.0
21.0,113.02072,1.0,50.994484,12.0,1.0,0.0
31.0,36.678654,0.0,54.515858,12.0,0.0,0.0
9.0,45.368748,2.0,45.06566,24.0,0.0,0.0
72.0,102.8241,2.0,41.701244,12.0,0.0,0.0
18.0,57.624096,1.0,69.920006,1.0,0.0,0.0
23.0,35.526283,3.0,10.993006,24.0,0.0,0.0
37.0,40.14597,2.0,59.572033,24.0,0.0,0.0
49.0,41.530235,0.0,40.46494,1.0,1.0,0.0
37.0,82.112816,2.0,11.895751,1.0,2.0,1.0
37.0,98.960106,6.0,30.507812,12.0,0.0,1.0
42.0,42.932297,2.0,49.27908,24.0,0.0,0.0
62.0,112.62456,2.0,52.029583,24.0,0.0,0.0
29.0,56.53164,2.0,64.80009,24.0,0.0,0.0
60.0,60.50256,4.0,66.16036,24.0,1.0,0.0
57.0,49.05482,1.0,19.0657,12.0,1.0,1.0
70.0,122.0768,2.0,57.55007,1.0,2.0,0.0
66.0,144.7758,0.0,64.57088,1.0,0.0,0.0
58.0,84.02498,1.0,54.378452,1.0,4.0,0.0
18.0,25.463984,2.0,60.04883,1.0,1.0,0.0
56.0,53.874012,2.0,11.349584,1.0,2.0,0.0
54.0,40.54654,0.0,30.1957,12.0,2.0,0.0
21.0,129.5591,1.0,77.32094,24.0,2.0,0.0
49.0,31.03102,1.0,44.405834,1.0,0.0,0.0
19.0,145.6419,1.0,94.46208,24.0,0.0,0.0
38.0,96.50679,2.0,24.431551,24.0,0.0,0.0
58.0,87.306175,3.0,81.275444,1.0,1.0,0.0
14.0,130.15558,2.0,37.78589,1.0,1.0,1.0
25.0,23.58119,5.0,67.24872,12.0,0.0,0.0
58.0,121.029854,3.0,44.09235,24.0,1.0,0.0
33.0,35.158527,1.0,52.313564,12.0,1.0,0.0
70.0,129.30115,2.0,61.910866,1.0,3.0,0.0
1.0,88.79291,0.0,37.732933,12.0,1.0,0.0
52.0,27.946823,4.0,66.022125,24.0,0.0,0.0
59.0,128.32185,5.0,44.682526,1.0,1.0,0.0
67.0,23.550835,0.0,53.560997,12.0,1.0,0.0
12.0,37.98819,3.0,1.0,12.0,1.0,0.0
71.0,123.717186,6.0,43.253296,1.0,2.0,1.0
29.0,80.43324,3.0,75.27084,24.0,2.0,1.0
26.0,134.58054,2.0,63.893543,1.0,1.0,0.0
26.0,102.605804,2.0,67.73091,24.0,0.0,0.0
46.0,101.05874,4.0,51.066353,12.0,2.0,1.0
48.0,57.990562,1.0,83.52549,1.0,3.0,0.0
35.0,37.378468,1.0,55.768776,12.0,0.0,0.0
6.0,144.95241,2.0,36.797997,1.0,0.0,1.0
72.0,33.6237,3.0,67.10281,1.0,2.0,0.0
16.0,88.77138,1.0,68.451965,1.0,2.0,1.0
7.0,55.433918,5.0,62.591824,24.0,0.0,0.0
44.0,54.338287,2.0,41.941322,24.0,1.0,0.0
30.0,97.29621,2.0,55.629444,1.0,0.0,0.0
45.0,123.73144,3.0,77.8665,12.0,2.0,0.0
64.0,121.03333,0.0,59.551,24.0,3.0,0.0
8.0,132.94421,3.0,20.44475,12.0,0.0,1.0
21.0,58.077354,1.0,37.424725,1.0,1.0,0.0
38.0,80.547676,2.0,36.494694,1.0,0.0,0.0
57.0,21.213495,4.0,34.913532,12.0,1.0,0.0
44.0,117.09149,2.0,7.774314,1.0,0.0,1.0
28.0,59.304604,1.0,87.811554,12.0,1.0,0.0
44.0,92.994156,1.0,32.474247,12.0,0.0,0.0
71.0,42.009037,3.0,33.921032,12.0,3.0,0.0
35.0,126.521935,1.0,11.165831,1.0,2.0,1.0
64.0,126.24539,2.0,67.32858,12.0,0.0,0.0
57.0,134.06888,1.0,48.1827,12.0,1.0,0.0
22.0,25.97181,1.0,42.981728,24.0,0.0,0.0
18.0,149.01964,3.0,44.039974,1.0,0.0,1.0
56.0,52.211323,0.0,61.75609,12.0,1.0,0.0
15.0,60.22638,4.0,40.39957,1.0,2.0,0.0
25.0,52.413647,2.0,10.221979,1.0,1.0,1.0
17.0,54.77925,3.0,24.169281,12.0,2.0,0.0
44.0,91.84598,4.0,23.130571,12.0,2.0,0.0
22.0,51.17537,2.0,55.506355,1.0,0.0,1.0
48.0,71.19027,2.0,68.60038,12.0,0.0,0.0
68.0,105.22886,4.0,79.31612,12.0,2.0,0.0
60.0,128.68341,2.0,17.302113,12.0,3.0,0.0
69.0,110.0564,1.0,62.405403,24.0,0.0,0.0
2.0,97.26197,1.0,37.698578,24.0,2.0,0.0
33.0,39.204712,2.0,108.46916,12.0,0.0,0.0
16.0,126.09503,3.0,77.67108,1.0,1.0,1.0
67.0,24.845736,3.0,84.03791,24.0,1.0,0.0
52.0,54.344917,2.0,66.0488,1.0,0.0,0.0
24.0,27.41766,0.0,57.637764,12.0,1.0,0.0
41.0,106.76577,3.0,41.94834,24.0,1.0,0.0
44.0,67.88824,2.0,38.013584,1.0,1.0,1.0
36.0,104.766304,2.0,33.9979,1.0,2.0,0.0
35.0,65.11402,3.0,62.351513,1.0,1.0,1.0
4.0,79.24629,3.0,81.20805,24.0,1.0,0.0
33.0,79.534935,1.0,42.863842,12.0,3.0,1.0
26.0,25.925486,4.0,35.553024,24.0,2.0,0.0
59.0,75.92945,0.0,20.329931,1.0,0.0,1.0
63.0,103.33836,0.0,54.893833,1.0,2.0,0.0
55.0,90.98679,0.0,74.58535,1.0,1.0,0.0
3.0,29.78689,2.0,75.58655,24.0,0.0,0.0
61.0,106.847275,2.0,77.56877,1.0,0.0,0.0
29.0,60.152157,0.0,58.308132,24.0,1.0,0.0
30.0,21.876524,3.0,51.803772,12.0,1.0,0.0
69.0,40.22742,2.0,75.64504,24.0,0.0,0.0
63.0,84.682755,2.0,27.798775,12.0,1.0,0.0
4.0,60.352215,3.0,41.1831,12.0,5.0,1.0
26.0,110.26979,3.0,84.216965,1.0,0.0,0.0
54.0,51.28495,3.0,28.507889,12.0,1.0,0.0
39.0,120.4635,6.0,49.310837,12.0,1.0,1.0
19.0,57.242035,3.0,62.626614,1.0,3.0,0.0
38.0,100.71228,2.0,51.653973,24.0,2.0,1.0
63.0,123.89813,3.0,72.98835,1.0,0.0,0.0
17.0,70.1223,4.0,80.513565,1.0,0.0,0.0
54.0,26.084642,2.0,59.593285,12.0,0.0,0.0
53.0,89.60792,0.0,77.801254,12.0,1.0,0.0
64.0,149.40318,2.0,31.42649,1.0,1.0,0.0
22.0,145.96895,0.0,46.849216,24.0,2.0,0.0
16.0,48.732883,3.0,98.10382,1.0,2.0,1.0
40.0,118.24055,0.0,88.85861,12.0,2.0,0.0
39.0,64.843735,0.0,24.461216,1.0,2.0,0.0
30.0,40.835423,2.0,49.74475,1.0,3.0,0.0
57.0,106.56891,2.0,52.721493,12.0,1.0,0.0
58.0,85.11294,3.0,58.330513,24.0,3.0,0.0
18.0,90.099976,2.0,75.48085,12.0,0.0,0.0
58.0,127.56104,6.0,86.78318,1.0,2.0,0.0
17.0,63.75068,5.0,50.748325,1.0,3.0,1.0
30.0,106.72232,0.0,72.43971,24.0,1.0,0.0
2.0,67.60489,2.0,62.96392,1.0,1.0,1.0
25.0,25.554106,6.0,49.577385,12.0,0.0,1.0
70.0,69.14196,5.0,16.036837,1.0,1.0,0.0
32.0,143.50449,0.0,70.36947,1.0,0.0,1.0
52.0,82.82412,3.0,62.103874,1.0,1.0,0.0
8.0,34.069958,2.0,57.791786,1.0,1.0,0.0
46.0,109.41749,1.0,30.374681,12.0,0.0,0.0
27.0,145.23932,3.0,89.18275,1.0,3.0,1.0
54.0,138.03288,1.0,53.04944,24.0,1.0,0.0
67.0,94.35491,5.0,27.17249,1.0,0.0,1.0
39.0,68.9165,0.0,23.953592,12.0,2.0,0.0
8.0,95.4881,0.0,63.549446,12.0,2.0,0.0
35.0,126.07104,3.0,64.145,1.0,3.0,0.0
9.0,131.96086,0.0,40.739796,1.0,1.0,0.0
33.0,126.44971,4.0,59.252502,1.0,2.0,1.0
5.0,79.21193,3.0,63.352127,1.0,2.0,0.0
47.0,35.451538,3.0,52.798504,1.0,2.0,1.0
23.0,93.992546,2.0,35.97318,1.0,0.0,0.0
15.0,40.335747,3.0,69.22712,1.0,1.0,0.0
2.0,27.924583,0.0,66.752625,12.0,0.0,0.0
64.0,84.82682,4.0,61.3536,12.0,0.0,0.0
61.0,105.19855,3.0,33.325363,1.0,5.0,0.0
59.0,131.03915,0.0,23.37935,12.0,1.0,0.0
5.0,121.76862,0.0,51.53048,1.0,2.0,0.0
26.0,131.44127,4.0,68.59142,24.0,1.0,1.0
70.0,118.80894,1.0,70.80746,1.0,0.0,0.0
42.0,111.42112,0.0,61.687637,1.0,1.0,0.0
10.0,21.317884,1.0,40.990917,24.0,2.0,0.0
11.0,101.3933,4.0,33.91585,1.0,1.0,1.0
19.0,35.662636,4.0,49.662663,1.0,1.0,0.0
71.0,27.626728,2.0,49.85232,24.0,1.0,0.0
13.0,40.33358,3.0,72.145905,12.0,0.0,0.0
